,Danceability,Key,Loudness,Speechiness,Instrumentalness,Liveness,Valence,Tempo
2347,0.526,0,-5.28,0.0754,7.36e-06,0.339,0.629,86.313
2348,0.739,11,-14.42,0.0294,0.0194,0.0474,0.892,107.115
2349,0.456,4,-13.111,0.0343,0.00227,0.0877,0.834,98.583
2350,0.46,4,-9.757,0.0705,0.162,0.135,0.384,167.589
2351,0.393,7,-12.808,0.0558,0.0195,0.865,0.851,131.625
2352,0.56,7,-13.739,0.0626,0.0,0.21,0.743,120.51
2353,0.458,4,-12.403,0.057,0.00946,0.17,0.56,118.95
2354,0.653,0,-4.981,0.0492,0.00567,0.504,0.926,123.947
2355,0.783,10,-7.718,0.0725,0.0366,0.0671,0.777,129.955
2356,0.327,2,-7.595,0.122,0.0,0.46,0.516,173.587
2357,0.583,2,-6.043,0.0344,0.63,0.305,0.842,130.271
2358,0.456,9,-10.218,0.0264,0.0,0.13,0.648,81.844
2359,0.599,9,-9.146,0.0316,0.0,0.194,0.895,130.448
2360,0.648,7,-5.414,0.165,0.0,0.148,0.943,160.02
2361,0.583,7,-12.401,0.0644,0.276,0.0922,0.645,101.831
2362,0.419,2,-3.908,0.0846,0.000663,0.103,0.342,165.112
2363,0.212,6,-12.196,0.0308,0.0056,0.0936,0.638,141.071
2364,0.551,9,-8.249,0.0342,9.11e-05,0.168,0.386,106.172
2365,0.68,1,-17.465,0.0328,8.88e-06,0.0839,0.812,112.806
2366,0.304,9,-5.162,0.0362,0.122,0.362,0.348,103.99
2367,0.732,8,-7.941,0.125,0.863,0.0481,0.885,95.97
2368,0.619,11,-10.322,0.0353,0.0109,0.331,0.777,129.269
2369,0.688,0,-10.019,0.0285,0.0,0.813,0.633,101.986
2370,0.45,0,-18.061,0.0305,0.000246,0.115,0.225,93.521
2371,0.515,1,-9.557,0.034,0.317,0.236,0.737,100.551
2372,0.564,2,-6.772,0.0485,0.132,0.477,0.474,83.023
2373,0.728,11,-5.861,0.0933,0.013,0.0984,0.764,125.853
2374,0.518,4,-14.636,0.0339,0.000226,0.124,0.712,86.604
2375,0.51,2,-16.021,0.034,0.0,0.182,0.637,87.814
2376,0.68,7,-8.519,0.0255,1.3e-06,0.0995,0.96,104.333
2377,0.838,2,-14.334,0.565,0.0,0.105,0.836,149.079
2378,0.514,0,-12.779,0.0537,0.0173,0.213,0.269,145.992
2379,0.574,8,-8.891,0.0453,0.00237,0.117,0.961,125.592
2380,0.453,9,-9.23,0.0341,0.000121,0.131,0.55,78.504
2381,0.467,4,-10.906,0.0268,0.0119,0.123,0.429,85.958
2382,0.181,10,-11.626,0.0309,2.21e-06,0.0808,0.127,84.693
2383,0.679,2,-4.25,0.0556,0.000189,0.0801,0.863,90.71
2384,0.419,2,-5.443,0.0298,0.0964,0.124,0.721,152.009
2385,0.841,1,-13.322,0.0686,0.0127,0.0579,0.823,114.039
2386,0.597,11,-14.144,0.0425,0.0,0.0766,0.963,117.835
2387,0.553,10,-4.08,0.305,0.0,0.463,0.27,176.058
2388,0.354,11,-20.172,0.169,0.813,0.16,0.0848,77.906
2389,0.461,9,-5.488,0.0465,3.58e-05,0.151,0.876,187.048
2390,0.331,11,-6.192,0.0835,0.0,0.118,0.336,95.744
2391,0.382,3,-12.177,0.0373,0.902,0.0729,0.68,164.309
2392,0.864,5,-12.115,0.215,2.11e-05,0.114,0.61,107.533
2393,0.702,2,-4.778,0.029,0.0,0.144,0.976,125.244
2394,0.734,7,-7.237,0.0922,0.343,0.0823,0.908,112.941
2395,0.683,0,-16.192,0.0475,0.522,0.085,0.727,121.213
2396,0.705,0,-8.532,0.0285,1.57e-05,0.0972,0.826,125.243
2397,0.221,0,-4.641,0.0876,0.000523,0.195,0.432,173.254
2398,0.541,0,-5.114,0.0529,0.597,0.79,0.397,125.076
2399,0.41,9,-8.478,0.0454,3.85e-06,0.207,0.634,152.205
2400,0.299,9,-13.207,0.0323,0.857,0.126,0.113,137.848
2401,0.527,10,-6.876,0.27,0.0,0.0861,0.584,140.017
2402,0.532,0,-13.696,0.05,0.133,0.0578,0.426,135.935
2403,0.432,0,-9.216,0.116,0.00639,0.0953,0.38,132.212
2404,0.881,11,-14.728,0.237,0.00458,0.246,0.799,96.43
2405,0.419,7,-19.387,0.0362,5.33e-06,0.34,0.458,91.509
2406,0.562,0,-18.275,0.137,0.000726,0.109,0.827,79.107
2407,0.237,5,-7.445,0.0599,0.843,0.122,0.306,169.792
2408,0.667,7,-4.585,0.0608,0.0,0.176,0.893,115.57
2409,0.45,2,-5.4,0.0607,1.42e-05,0.152,0.904,162.487
2410,0.363,9,-9.003,0.0368,0.00179,0.0927,0.347,81.537
2411,0.915,7,-2.827,0.0716,0.0,0.324,0.642,112.243
2412,0.457,4,-11.677,0.0397,0.0,0.217,0.157,133.115
2413,0.697,9,-8.197,0.0302,0.000521,0.183,0.98,125.941
2414,0.513,1,-8.219,0.0298,5.01e-06,0.0687,0.131,131.946
2415,0.654,9,-19.071,0.0778,0.00446,0.0915,0.708,90.086
2416,0.276,1,-13.636,0.0325,0.0,0.114,0.224,88.184
2417,0.637,2,-15.14,0.0313,0.00212,0.108,0.521,133.352
2418,0.732,7,-9.491,0.0515,0.75,0.069,0.471,113.836
2419,0.669,10,-13.756,0.108,0.905,0.16,0.227,90.037
2420,0.608,4,-11.13,0.0529,0.000961,0.0924,0.923,166.64
2421,0.491,7,-5.333,0.132,0.0,0.367,0.387,100.446
2422,0.689,6,-13.846,0.0867,0.818,0.345,0.564,123.948
2423,0.609,11,-9.726,0.0629,2.44e-06,0.191,0.517,108.694
2424,0.455,0,-4.14,0.0482,2.77e-06,0.38,0.55,134.995
2425,0.556,6,-5.805,0.402,2.32e-05,0.35,0.499,140.009
2426,0.547,3,-21.279,0.0305,0.0183,0.127,0.655,70.453
2427,0.693,5,-11.022,0.0514,4.1e-05,0.153,0.588,116.508
2428,0.532,11,-4.14,0.0288,5.08e-05,0.247,0.298,122.426
2429,0.646,4,-4.108,0.045,1.18e-05,0.0766,0.862,133.977
2430,0.646,4,-5.997,0.0455,0.0285,0.0621,0.936,118.721
2431,0.707,2,-5.752,0.0327,1.92e-06,0.0383,0.888,96.904
2432,0.575,9,-9.584,0.037,0.000289,0.229,0.466,116.408
2433,0.425,1,-3.756,0.0476,0.0,0.0555,0.933,178.043
2434,0.471,9,-9.298,0.0316,0.0,0.337,0.512,89.692
2435,0.408,2,-4.232,0.05,0.000402,0.11,0.349,136.018
2436,0.614,0,-8.07,0.0434,0.0,0.115,0.561,117.351
2437,0.634,7,-5.044,0.0277,3.39e-06,0.0823,0.641,115.149
2438,0.447,7,-13.743,0.0375,0.297,0.11,0.38,123.466
2439,0.676,5,-2.557,0.0628,8.19e-06,0.384,0.731,136.027
2440,0.675,2,-11.794,0.0373,6.99e-05,0.0736,0.829,125.736
2441,0.568,0,-15.225,0.0336,0.000228,0.086,0.79,122.142
2442,0.702,4,-15.286,0.0355,0.00867,0.0963,0.444,141.317
2443,0.303,9,-10.212,0.0347,0.00859,0.0979,0.0965,114.379
2444,0.659,1,-10.09,0.0551,0.418,0.059,0.762,122.915
2445,0.73,3,-8.713,0.0322,0.00127,0.0681,0.848,88.733
2446,0.676,1,-17.476,0.0449,0.14,0.115,0.253,102.706
2447,0.526,5,-8.918,0.0296,0.000329,0.156,0.675,118.404
2448,0.283,9,-5.805,0.0395,1.61e-06,0.335,0.751,169.777
2449,0.237,9,-7.718,0.0472,0.0,0.16,0.501,154.778
2450,0.528,1,-4.872,0.0716,4.31e-05,0.0866,0.777,165.77
2451,0.729,1,-7.208,0.0249,0.00125,0.0897,0.896,109.123
2452,0.745,7,-3.681,0.0751,0.0222,0.363,0.365,104.003
2453,0.765,1,-8.1,0.036,0.891,0.0853,0.651,122.032
2454,0.708,7,-9.506,0.0934,0.617,0.304,0.756,116.94
2455,0.653,7,-9.304,0.0427,1.58e-05,0.202,0.846,115.388
2456,0.385,5,-7.245,0.0531,1.83e-05,0.0826,0.527,125.52
2457,0.754,2,-8.547,0.0421,0.0,0.3,0.82,122.463
2458,0.633,4,-6.744,0.0426,0.00341,0.11,0.899,102.871
2459,0.51,6,-5.172,0.172,0.00522,0.0575,0.464,132.872
2460,0.645,5,-9.233,0.0498,0.758,0.133,0.175,145.001
2461,0.571,0,-5.604,0.0377,5.12e-06,0.17,0.713,141.66
2462,0.702,4,-6.766,0.13,0.00201,0.218,0.843,79.64
2463,0.365,4,-7.05,0.0455,0.000176,0.371,0.639,135.772
2464,0.673,1,-4.861,0.27,2.39e-06,0.7,0.919,94.169
2465,0.827,6,-5.985,0.18,1.04e-06,0.179,0.376,95.024
2466,0.463,0,-4.972,0.0765,1.36e-05,0.103,0.356,96.943
2467,0.297,1,-9.009,0.0545,0.0385,0.757,0.202,132.088
2468,0.631,4,-5.551,0.0328,0.251,0.181,0.898,133.777
2469,0.293,1,-9.495,0.069,0.0576,0.133,0.232,116.895
2470,0.739,4,-11.045,0.0527,0.0611,0.0459,0.938,121.308
2471,0.784,0,-6.918,0.0794,0.000166,0.184,0.642,121.025
2472,0.369,7,-9.318,0.0396,0.0,0.0556,0.446,171.334
2473,0.355,5,-6.078,0.209,0.629,0.695,0.331,180.714
2474,0.886,11,-6.84,0.129,0.00284,0.0474,0.509,128.032
2475,0.518,5,-3.448,0.0828,1.78e-06,0.459,0.522,91.866
2476,0.607,7,-8.83,0.192,0.00214,0.386,0.285,98.761
2477,0.759,4,-8.145,0.266,2.36e-06,0.265,0.613,87.059
2478,0.405,0,-16.167,0.0542,0.0442,0.392,0.542,79.451
2479,0.525,7,-11.725,0.0271,0.00569,0.111,0.523,112.554
2480,0.279,6,-11.598,0.0427,0.673,0.132,0.205,83.174
2481,0.871,4,-11.077,0.0756,0.286,0.145,0.707,124.04
2482,0.675,5,-7.56,0.0261,4.39e-06,0.379,0.917,100.027
2483,0.469,11,-9.509,0.0404,0.0,0.463,0.611,76.534
2484,0.577,7,-9.805,0.0556,0.013,0.0683,0.706,142.365
2485,0.494,9,-12.817,0.13,0.000915,0.094,0.492,177.426
2486,0.583,9,-7.101,0.0311,8.55e-06,0.444,0.774,128.252
2487,0.531,11,-4.236,0.034,0.0,0.231,0.814,97.546
2488,0.496,2,-15.722,0.043,0.897,0.0795,0.209,114.917
2489,0.434,2,-4.05,0.0432,0.0,0.214,0.668,136.997
2490,0.596,5,-6.133,0.039,0.0,0.82,0.102,80.029
2491,0.366,11,-5.301,0.142,0.0122,0.115,0.211,137.114
2492,0.692,5,-16.0,0.0278,0.00527,0.136,0.96,100.529
2493,0.515,3,-7.085,0.202,6.25e-06,0.17,0.873,180.07
2494,0.675,5,-11.238,0.125,0.0,0.396,0.658,109.385
2495,0.168,6,-11.645,0.0344,0.79,0.11,0.205,102.041
2496,0.815,7,-12.814,0.0752,0.000116,0.0767,0.293,101.684
2497,0.447,7,-4.637,0.382,5.46e-06,0.167,0.509,175.868
2498,0.692,0,-10.741,0.0292,0.109,0.1,0.561,114.999
2499,0.397,6,-5.871,0.0472,0.824,0.0992,0.669,192.067
2500,0.468,1,-5.086,0.057,0.00704,0.409,0.648,176.972
2501,0.31,1,-11.889,0.152,0.712,0.0695,0.096,131.717
2502,0.451,0,-5.231,0.0405,0.0,0.224,0.805,188.037
2503,0.648,0,-7.901,0.03,0.000253,0.225,0.607,126.341
2504,0.574,2,-13.121,0.0309,0.00149,0.106,0.921,97.772
2505,0.675,11,-16.45,0.0608,0.807,0.277,0.964,82.756
2506,0.499,10,-6.381,0.0324,0.0,0.0895,0.326,110.186
2507,0.433,1,-8.352,0.029,0.000178,0.11,0.691,138.129
2508,0.332,5,-14.602,0.0338,0.842,0.487,0.543,85.204
2509,0.2,0,-5.039,0.0316,0.0599,0.108,0.283,74.943
2510,0.422,10,-16.591,0.0428,0.000364,0.169,0.219,123.236
2511,0.667,9,-6.19,0.0353,0.113,0.0946,0.924,111.926
2512,0.51,4,-4.073,0.0613,0.0365,0.137,0.6,137.374
2513,0.503,0,-8.602,0.0456,0.0059,0.134,0.679,97.978
2514,0.554,9,-5.032,0.03,0.000331,0.0753,0.595,113.335
2515,0.329,11,-3.681,0.0496,0.0725,0.156,0.476,143.482
2516,0.375,11,-9.313,0.033,0.000972,0.759,0.916,169.976
2517,0.461,8,-6.958,0.0611,1.01e-06,0.113,0.353,110.915
2518,0.878,1,-13.781,0.0565,0.0156,0.049,0.911,120.771
2519,0.625,2,-10.428,0.0711,0.000144,0.0645,0.967,157.413
2520,0.715,1,-7.726,0.0337,0.00439,0.278,0.64,120.308
2521,0.65,9,-10.158,0.116,0.00074,0.0335,0.979,111.123
2522,0.652,0,-5.248,0.0886,0.0,0.604,0.651,94.103
2523,0.803,2,-10.776,0.0355,0.013,0.0293,0.963,131.721
2524,0.775,6,-8.371,0.102,0.0,0.0518,0.753,122.232
2525,0.492,7,-5.315,0.0847,0.00379,0.117,0.245,149.954
2526,0.474,0,-4.384,0.0609,0.0357,0.156,0.942,154.851
2527,0.884,9,-12.248,0.142,0.0336,0.107,0.966,102.111
2528,0.632,4,-15.351,0.0446,2.92e-06,0.0825,0.516,125.95
2529,0.733,4,-9.849,0.0374,0.0,0.407,0.912,114.586
2530,0.494,10,-11.116,0.0443,0.00036,0.129,0.21,112.689
2531,0.462,2,-8.357,0.0585,0.0,0.0788,0.896,137.789
2532,0.376,4,-3.778,0.0897,0.0,0.107,0.858,150.199
2533,0.616,5,-5.37,0.054,0.00402,0.0771,0.783,123.939
2534,0.427,8,-11.821,0.0385,0.00395,0.106,0.743,126.877
2535,0.434,0,-10.685,0.165,0.000215,0.0856,0.143,136.745
2536,0.867,4,-13.634,0.249,0.0103,0.111,0.766,96.668
2537,0.606,0,-9.219,0.0283,0.663,0.0783,0.599,129.419
2538,0.594,5,-7.515,0.0431,0.0298,0.0876,0.249,107.962
2539,0.7,5,-11.351,0.0323,0.0,0.104,0.777,78.038
2540,0.575,7,-7.275,0.0393,0.00211,0.0562,0.843,117.399
2541,0.421,9,-6.384,0.0344,0.0,0.235,0.541,89.973
2542,0.673,6,-3.957,0.216,3.51e-06,0.114,0.928,97.891
2543,0.553,2,-9.859,0.0269,1.62e-05,0.188,0.135,108.942
2544,0.445,0,-7.242,0.0354,0.000176,0.284,0.915,141.802
2545,0.472,2,-10.217,0.031,0.00573,0.108,0.571,96.787
2546,0.575,2,-5.931,0.0584,5.16e-06,0.0764,0.858,128.169
2547,0.734,7,-8.085,0.161,0.0362,0.15,0.767,101.609
2548,0.642,4,-8.567,0.0623,0.0,0.14,0.973,164.421
2549,0.778,1,-17.586,0.0288,0.0,0.0879,0.723,104.246
2550,0.794,9,-9.125,0.0715,0.121,0.353,0.681,123.008
2551,0.558,0,-11.214,0.0312,0.501,0.0863,0.526,102.833
2552,0.508,3,-10.433,0.0413,0.903,0.326,0.847,124.141
2553,0.502,2,-16.259,0.0499,0.0,0.327,0.778,98.782
2554,0.64,8,-7.273,0.215,8.33e-06,0.484,0.457,136.804
2555,0.732,2,-12.203,0.037,1.16e-06,0.0972,0.377,110.58
2556,0.504,10,-5.699,0.0234,0.0,0.159,0.683,89.255
2557,0.506,7,-13.308,0.0295,0.000571,0.328,0.409,126.973
2558,0.547,11,-9.767,0.0291,0.0,0.101,0.609,115.034
2559,0.531,5,-5.036,0.0487,0.0173,0.0891,0.59,119.878
2560,0.467,6,-6.489,0.0561,0.0538,0.573,0.574,73.619
2561,0.511,10,-5.532,0.0334,0.0,0.181,0.781,105.408
2562,0.687,7,-5.911,0.0444,0.0,0.347,0.717,141.811
2563,0.755,9,-17.337,0.0324,0.000914,0.0769,0.919,78.475
2564,0.578,11,-2.431,0.036,0.0816,0.105,0.456,134.034
2565,0.732,10,-14.193,0.0655,0.183,0.155,0.485,80.835
2566,0.608,9,-6.589,0.243,0.00321,0.0432,0.791,161.895
2567,0.38,7,-18.281,0.0328,0.0242,0.0872,0.577,189.268
2568,0.189,2,-8.915,0.0331,0.39,0.106,0.0979,111.783
2569,0.199,11,-9.365,0.0324,0.575,0.114,0.216,133.397
2570,0.638,11,-5.545,0.0363,0.0395,0.226,0.682,115.95
2571,0.305,1,-6.922,0.0369,0.251,0.121,0.275,135.744
2572,0.773,6,-7.123,0.103,0.0,0.131,0.322,84.115
2573,0.671,9,-18.064,0.0323,8.01e-05,0.0481,0.732,92.718
2574,0.479,0,-8.753,0.0256,2.4e-05,0.414,0.806,99.307
2575,0.63,5,-6.7,0.0298,0.0237,0.0883,0.63,120.059
2576,0.691,8,-13.79,0.0507,0.935,0.162,0.692,95.035
2577,0.353,0,-11.162,0.106,0.877,0.294,0.334,167.064
2578,0.544,6,-8.829,0.0536,0.462,0.0803,0.844,102.007
2579,0.702,0,-9.739,0.0321,0.0193,0.184,0.728,121.738
2580,0.711,6,-7.267,0.233,0.127,0.134,0.526,160.738
2581,0.614,8,-9.209,0.0297,0.934,0.0923,0.469,164.717
2582,0.554,10,-12.598,0.0255,0.00015,0.238,0.213,108.935
2583,0.6,5,-5.559,0.0302,4.79e-06,0.0967,0.321,128.473
2584,0.178,5,-7.295,0.0318,0.549,0.0993,0.206,86.103
2585,0.665,6,-4.682,0.223,0.0,0.227,0.887,84.099
2586,0.63,11,-6.726,0.0467,0.479,0.0963,0.271,102.022
2587,0.516,0,-8.314,0.15,0.000223,0.0993,0.607,157.871
2588,0.652,5,-5.276,0.17,0.0,0.175,0.512,94.786
2589,0.783,7,-12.552,0.0401,0.0,0.144,0.849,141.057
2590,0.595,2,-3.418,0.0599,0.0345,0.0351,0.376,152.049
2591,0.579,1,-14.323,0.0423,0.0,0.146,0.683,80.032
2592,0.243,0,-2.295,0.0843,0.0429,0.154,0.15,110.254
2593,0.465,7,-4.035,0.0327,1.64e-06,0.176,0.49,124.227
2594,0.442,7,-18.18,0.0354,0.575,0.107,0.167,188.421
2595,0.587,7,-9.164,0.028,0.639,0.199,0.947,100.495
2596,0.572,7,-8.573,0.0286,0.0,0.125,0.389,105.54
2597,0.601,7,-11.204,0.0412,0.0,0.0664,0.716,95.289
2598,0.324,0,-10.278,0.0314,0.0,0.0871,0.132,109.656
2599,0.723,1,-7.932,0.0573,0.709,0.11,0.623,117.919
2600,0.397,4,-7.638,0.0411,1.15e-06,0.615,0.801,145.005
2601,0.796,6,-4.81,0.0397,0.000358,0.121,0.787,132.722
2602,0.529,6,-6.908,0.0616,0.000827,0.0608,0.188,117.662
2603,0.39,5,-8.388,0.0503,0.0124,0.123,0.846,123.511
2604,0.574,5,-6.664,0.0503,0.0,0.0946,0.512,76.899
2605,0.743,7,-6.906,0.0442,0.00234,0.296,0.74,127.421
2606,0.543,6,-7.643,0.0381,0.0325,0.0921,0.515,123.16
2607,0.638,6,-11.429,0.0596,4.59e-05,0.264,0.572,96.081
2608,0.291,7,-6.913,0.0862,0.0119,0.0763,0.358,175.699
2609,0.503,5,-5.771,0.0757,6.54e-05,0.219,0.581,152.396
2610,0.264,7,-5.009,0.0832,0.175,0.332,0.427,131.603
2611,0.872,1,-9.359,0.0567,0.0,0.0997,0.929,118.719
2612,0.504,7,-15.865,0.0375,0.00109,0.331,0.346,87.62
2613,0.263,2,-7.496,0.131,0.0,0.363,0.622,206.68
2614,0.54,4,-9.165,0.0346,0.0098,0.118,0.546,116.461
2615,0.737,7,-3.427,0.0596,0.000211,0.061,0.885,123.999
2616,0.339,4,-12.083,0.0445,0.194,0.214,0.07,135.762
2617,0.248,0,-3.85,0.0528,0.0887,0.134,0.552,114.877
2618,0.677,1,-6.887,0.0452,0.0,0.107,0.336,80.316
2619,0.53,0,-9.149,0.103,0.915,0.0878,0.481,168.936
2620,0.371,7,-5.198,0.0295,0.0,0.186,0.355,86.989
2621,0.65,0,-9.069,0.301,0.13,0.0969,0.603,138.822
2622,0.595,1,-7.007,0.033,0.0,0.16,0.504,99.529
2623,0.392,1,-3.643,0.0606,0.573,0.133,0.6,137.678
2624,0.604,9,-16.764,0.0367,0.0512,0.0429,0.51,112.815
2625,0.605,9,-7.241,0.128,0.000126,0.365,0.706,155.342
2626,0.793,0,-3.774,0.0332,0.000356,0.133,0.964,129.912
2627,0.325,11,-5.625,0.0695,2.22e-06,0.184,0.198,133.358
2628,0.397,4,-12.584,0.0369,0.324,0.106,0.522,120.099
2629,0.655,0,-3.866,0.0439,0.0,0.252,0.806,117.288
2630,0.328,7,-7.52,0.052,2.49e-05,0.146,0.359,111.076
2631,0.856,3,-14.427,0.0366,0.507,0.0662,0.937,120.986
2632,0.7,2,-7.717,0.0329,1.1e-06,0.0963,0.641,130.109
2633,0.539,2,-12.312,0.333,4.12e-06,0.375,0.565,133.416
2634,0.405,4,-4.81,0.0766,5.11e-05,0.124,0.703,174.098
2635,0.485,11,-8.789,0.0925,0.00108,0.162,0.831,117.022
2636,0.577,0,-9.626,0.0285,0.00622,0.117,0.671,75.478
2637,0.442,0,-4.878,0.0505,0.0,0.529,0.712,148.119
2638,0.356,2,-14.528,0.0346,0.546,0.634,0.126,72.623
2639,0.695,6,-12.003,0.155,0.0,0.11,0.866,169.516
2640,0.587,1,-8.948,0.0943,0.0,0.442,0.0985,133.954
2641,0.488,0,-7.595,0.0476,0.0,0.359,0.706,104.56
2642,0.752,5,-8.986,0.0768,0.000155,0.0919,0.882,114.217
2643,0.816,11,-3.323,0.234,0.00031,0.0543,0.527,93.431
2644,0.677,0,-15.424,0.0293,0.00324,0.0986,0.947,125.918
2645,0.711,2,-13.873,0.0659,0.00126,0.0882,0.849,123.35
2646,0.789,7,-7.518,0.243,0.000312,0.3,0.518,89.914
2647,0.793,2,-4.216,0.0328,0.0604,0.145,0.221,120.058
2648,0.593,2,-7.284,0.0299,0.000582,0.0804,0.736,76.403
2649,0.293,7,-6.098,0.0399,0.00152,0.0998,0.514,118.225
2650,0.69,4,-10.516,0.0317,0.00657,0.115,0.764,114.846
2651,0.808,10,-6.098,0.0506,6.13e-05,0.154,0.868,114.328
2652,0.566,4,-5.303,0.0464,0.0,0.116,0.437,128.945
2653,0.366,0,-12.225,0.0407,8.34e-05,0.764,0.458,173.856
2654,0.699,5,-13.205,0.0294,0.0,0.117,0.893,96.615
2655,0.603,0,-16.009,0.0801,3.54e-06,0.169,0.425,163.848
2656,0.392,0,-8.723,0.0367,2.31e-05,0.375,0.711,171.162
2657,0.696,7,-4.261,0.0657,0.0026,0.344,0.797,80.884
2658,0.698,4,-7.923,0.0423,0.844,0.0751,0.179,117.562
2659,0.689,5,-9.389,0.039,0.0041,0.121,0.75,116.579
2660,0.671,4,-2.169,0.0271,0.000333,0.211,0.932,128.12
2661,0.624,2,-10.041,0.0297,0.00478,0.26,0.685,93.059
2662,0.599,0,-6.936,0.0363,3.33e-05,0.0992,0.349,115.412
2663,0.668,9,-10.192,0.0413,0.0,0.131,0.491,134.911
2664,0.411,0,-10.97,0.0306,0.000354,0.0993,0.213,72.139
2665,0.173,5,-60.0,0.409,0.971,0.102,0.975,54.211
2666,0.549,7,-13.314,0.049,0.00172,0.127,0.398,129.431
2667,0.711,5,-5.24,0.0336,0.00126,0.159,0.925,118.022
2668,0.481,11,-7.117,0.0333,0.0817,0.116,0.156,103.323
2669,0.75,7,-15.154,0.0408,0.000123,0.07,0.763,83.486
2670,0.57,7,-9.932,0.0295,0.0,0.549,0.96,143.249
2671,0.568,3,-5.672,0.0582,0.0,0.0673,0.663,171.968
2672,0.892,6,-12.829,0.12,0.453,0.139,0.295,98.461
2673,0.361,1,-15.35,0.036,3.61e-06,0.146,0.338,80.224
2674,0.334,8,-15.242,0.0354,0.0215,0.0994,0.21,107.863
2675,0.805,6,-11.829,0.192,0.0,0.319,0.827,90.879
2676,0.647,0,-5.532,0.0564,0.000747,0.0725,0.7,95.066
2677,0.576,7,-7.566,0.0456,0.000481,0.089,0.975,129.092
2678,0.445,11,-16.906,0.0357,0.284,0.142,0.0771,88.495
2679,0.377,1,-4.543,0.07,8.88e-05,0.126,0.348,129.955
2680,0.711,7,-8.832,0.0303,0.00737,0.0708,0.669,119.984
2681,0.541,2,-10.042,0.0316,9.21e-06,0.285,0.886,127.311
2682,0.802,7,-11.663,0.06,1.17e-05,0.0695,0.702,90.275
2683,0.417,2,-9.6,0.0271,0.0,0.175,0.524,62.631
2684,0.613,2,-3.435,0.0855,0.000582,0.152,0.537,105.046
2685,0.941,1,-8.665,0.0349,0.000123,0.196,0.97,110.806
2686,0.627,5,-6.413,0.0656,0.000428,0.0568,0.788,91.931
2687,0.286,0,-6.608,0.0616,0.836,0.133,0.467,171.441
2688,0.761,2,-8.297,0.0568,0.0,0.119,0.803,118.689
2689,0.495,11,-7.57,0.0443,0.0,0.236,0.392,85.341
2690,0.423,10,-11.018,0.0344,0.0,0.0925,0.432,129.685
2691,0.472,4,-5.024,0.0446,0.00576,0.128,0.461,136.064
2692,0.92,9,-8.622,0.401,0.0,0.129,0.595,95.878
2693,0.596,0,-6.74,0.211,0.794,0.584,0.371,110.013
2694,0.492,3,-4.843,0.127,0.138,0.0889,0.937,181.997
2695,0.584,11,-6.481,0.0427,0.000283,0.0935,0.491,92.01
2696,0.894,11,-8.292,0.149,0.00161,0.206,0.758,130.022
2697,0.402,2,-9.258,0.0327,2.09e-06,0.109,0.496,81.806
2698,0.869,7,-5.197,0.256,0.000628,0.107,0.564,105.513
2699,0.512,7,-15.793,0.0391,0.00184,0.0762,0.326,137.082
2700,0.41,0,-12.967,0.0643,0.0,0.388,0.369,88.728
2701,0.479,5,-12.839,0.0276,0.0543,0.101,0.363,78.192
2702,0.701,0,-12.57,0.128,0.00298,0.0439,0.938,108.679
2703,0.49,8,-9.481,0.0482,0.00406,0.112,0.626,108.577
2704,0.433,0,-16.221,0.0475,0.000287,0.101,0.207,74.229
2705,0.763,9,-8.843,0.329,0.0,0.0693,0.885,90.032
2706,0.318,7,-10.364,0.0303,0.0,0.0959,0.125,142.287
2707,0.399,7,-9.239,0.0386,0.0,0.191,0.546,79.206
2708,0.906,1,-4.204,0.0673,0.899,0.0816,0.717,121.968
2709,0.61,0,-5.724,0.0585,0.0142,0.153,0.472,101.045
2710,0.843,1,-12.549,0.0628,0.041,0.267,0.609,103.652
2711,0.448,6,-11.627,0.037,0.277,0.392,0.854,133.544
2712,0.538,1,-2.688,0.14,0.0,0.219,0.711,101.414
2713,0.523,2,-6.689,0.0531,0.000167,0.112,0.879,151.223
2714,0.801,7,-7.52,0.0863,0.000761,0.315,0.635,95.63
2715,0.791,11,-7.323,0.286,0.0,0.35,0.443,162.991
2716,0.613,9,-9.895,0.0499,0.12,0.22,0.625,126.955
2717,0.666,0,-7.063,0.0597,0.00277,0.113,0.932,128.306
2718,0.429,9,-6.832,0.034,0.0,0.654,0.772,177.417
2719,0.587,9,-5.287,0.0392,0.000738,0.065,0.359,140.112
2720,0.32,10,-7.078,0.124,0.692,0.176,0.74,84.696
2721,0.666,11,-4.923,0.168,0.00199,0.125,0.502,135.633
2722,0.825,2,-3.389,0.0448,0.0,0.0461,0.791,98.204
2723,0.711,11,-14.705,0.0825,2.05e-06,0.311,0.757,103.172
2724,0.793,4,-10.599,0.0431,7.1e-05,0.145,0.963,117.203
2725,0.432,2,-7.067,0.12,3.48e-06,0.112,0.45,70.947
2726,0.91,10,-14.2,0.388,0.0,0.27,0.744,91.494
2727,0.519,6,-5.623,0.0535,0.00189,0.233,0.542,120.695
2728,0.58,2,-13.395,0.0382,0.0212,0.111,0.323,124.76
2729,0.267,7,-10.906,0.0303,0.0146,0.401,0.208,144.474
2730,0.678,6,-13.017,0.0594,0.000283,0.0635,0.686,93.144
2731,0.424,9,-18.141,0.0428,0.0593,0.101,0.342,91.537
2732,0.9,4,-6.518,0.312,0.00156,0.0647,0.864,94.121
2733,0.249,0,-10.592,0.0334,0.00154,0.136,0.195,90.007
