,Song,Artist,ID,Link,Danceability,Energy,Key,Loudness,Mode,Speechiness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time Signature
2738,911 Is A Joke,Public Enemy,5zpmJnU3q9LRl6ZvHe8mWY,https://open.spotify.com/track/5zpmJnU3q9LRl6ZvHe8mWY,0.734,0.787,6,-12.667,0,0.209,0.0,0.152,0.738,103.592,197267,4
2739,Fineshrine,Purity Ring,5KeyVNymqfqac1wLDseK8v,https://open.spotify.com/track/5KeyVNymqfqac1wLDseK8v,0.609,0.798,5,-4.448,0,0.0404,8.68e-06,0.434,0.401,130.034,209760,4
2740,Dream Lover,Bobby Darin,1KLpjQFgubHI3GkAICCNH3,https://open.spotify.com/track/1KLpjQFgubHI3GkAICCNH3,0.526,0.774,5,-1.692,1,0.0459,0.0,0.437,0.715,131.715,150706,4
2741,Tempted,Squeeze,4f4SmDjsj6NoEuazQNmIfz,https://open.spotify.com/track/4f4SmDjsj6NoEuazQNmIfz,0.734,0.358,6,-13.832,0,0.0346,0.102,0.0478,0.393,95.112,240333,4
2742,Didn't I (Blow Your Mind This Time),The Delfonics,1NeKY4qWsCnhY8fvhwQa7q,https://open.spotify.com/track/1NeKY4qWsCnhY8fvhwQa7q,0.484,0.59,9,-6.663,1,0.0283,0.00306,0.155,0.324,140.588,201067,4
2743,Rewind,Kelela,5xOZveWdzLdza5ly1pwMpy,https://open.spotify.com/track/5xOZveWdzLdza5ly1pwMpy,0.746,0.416,11,-6.607,1,0.0482,7.77e-05,0.12,0.231,132.036,238146,4
2744,Taj Mahal,Jorge Ben Jor,2jjPWBfnx57puOtvQPKE1k,https://open.spotify.com/track/2jjPWBfnx57puOtvQPKE1k,0.587,0.703,6,-5.789,0,0.0556,0.0,0.596,0.725,136.704,186933,4
2745,Muchacha ojos de papel,Various Artists,57SinjIS71OEacud1aY2Q5,https://open.spotify.com/track/57SinjIS71OEacud1aY2Q5,0.456,0.294,7,-9.979,1,0.0384,4.72e-05,0.103,0.451,113.71,188133,3
2746,Quarter to Three,Gary U.S. Bonds,50Vv9wrKJr05oh2vpuZNyj,https://open.spotify.com/track/50Vv9wrKJr05oh2vpuZNyj,0.495,0.975,1,-2.512,1,0.204,0.0,0.89,0.53,82.812,155559,4
2747,St. Louis Blues - Vocal,Louis Armstrong,1o9r0qPHxx5iYTzykgLcl0,https://open.spotify.com/track/1o9r0qPHxx5iYTzykgLcl0,0.685,0.526,6,-7.881,1,0.0548,0.881,0.0722,0.959,180.015,177893,4
2748,Moten Swing - Remastered,Bennie Moten,0Hj0BDjV2aPV0o9kxp1NKH,https://open.spotify.com/track/0Hj0BDjV2aPV0o9kxp1NKH,0.677,0.472,9,-9.895,1,0.0522,0.793,0.194,0.731,97.494,203080,4
2749,No Sleep Till Brooklyn,Beastie Boys,1DqLFLiQEIE48jCm5RXoRA,https://open.spotify.com/track/1DqLFLiQEIE48jCm5RXoRA,0.769,0.418,8,-14.419,1,0.0629,0.0,0.142,0.682,96.994,246893,4
2750,Pata Pata,Miriam Makeba,4S4dCACmtuPWbhvMSfDXqN,https://open.spotify.com/track/4S4dCACmtuPWbhvMSfDXqN,0.818,0.788,3,-7.278,1,0.0382,0.0,0.0793,0.974,126.038,180147,4
2751,Power And The Passion - Remastered Version,Midnight Oil,75SH7qKifZ0Mzl4UFmps31,https://open.spotify.com/track/75SH7qKifZ0Mzl4UFmps31,0.779,0.737,4,-5.568,1,0.0847,0.00593,0.238,0.874,153.389,339383,4
2752,PDA,Interpol,1hu7wC5M5RvEsKQ6P2AXps,https://open.spotify.com/track/1hu7wC5M5RvEsKQ6P2AXps,0.235,0.905,6,-5.832,0,0.0689,0.899,0.0872,0.277,138.219,299933,4
2753,By the Way,Red Hot Chili Peppers,2t0ZYmVXMR36fchq1Egs2d,https://open.spotify.com/track/2t0ZYmVXMR36fchq1Egs2d,0.452,0.976,0,-4.349,1,0.117,0.00631,0.0985,0.178,123.035,216973,4
2754,A House Is Not a Motel - 2015 Remaster,Love,1Ui9n4hF1G5krSr0G77fud,https://open.spotify.com/track/1Ui9n4hF1G5krSr0G77fud,0.452,0.444,9,-17.599,0,0.0467,0.0031,0.0756,0.82,80.767,211702,4
2755,Bernie's Tune,Gerry Mulligan,3G3ksIuNudBHwTdIGrjsSA,https://open.spotify.com/track/3G3ksIuNudBHwTdIGrjsSA,0.613,0.184,2,-17.118,0,0.329,0.807,0.108,0.902,104.994,173400,4
2756,Cry Baby,Garnet Mimms,0A5bxuadQCK3MnZjMxuSLe,https://open.spotify.com/track/0A5bxuadQCK3MnZjMxuSLe,0.578,0.335,10,-10.784,1,0.0299,0.000117,0.347,0.69,76.231,208771,3
2757,It's Tight Like That,Various Artists,1OzFztLTlMVMFHn5DYu77j,https://open.spotify.com/track/1OzFztLTlMVMFHn5DYu77j,0.534,0.182,10,-18.429,1,0.198,0.941,0.119,0.827,200.412,184627,4
2758,Fuck the Pain Away,Peaches,1XHFob24QklIXtLRopKirJ,https://open.spotify.com/track/1XHFob24QklIXtLRopKirJ,0.905,0.945,4,-2.63,1,0.137,0.00529,0.0707,0.944,131.597,250693,4
2759,It's Not Unusual,Tom Jones,6KNLopeQ80lp2LYSIsdMda,https://open.spotify.com/track/6KNLopeQ80lp2LYSIsdMda,0.354,0.727,0,-10.094,1,0.0844,0.0,0.0879,0.931,184.353,123161,4
2760,Il Voyage En Solitaire,Gerard Manset,32ypJ2IzeJVm7glYvofThH,https://open.spotify.com/track/32ypJ2IzeJVm7glYvofThH,0.239,0.23,9,-17.495,1,0.0347,0.0789,0.0542,0.462,143.319,240920,3
2761,Homeward Bound,Simon & Garfunkel,2qlTIyC2NJrfr1w4Rr6X5a,https://open.spotify.com/track/2qlTIyC2NJrfr1w4Rr6X5a,0.544,0.324,3,-14.483,1,0.0358,0.0,0.111,0.554,93.064,148600,4
2762,My Mammy,Al Jolson,4kG46bTGpUgPmo5GnbOjy3,https://open.spotify.com/track/4kG46bTGpUgPmo5GnbOjy3,0.464,0.336,5,-12.64,1,0.0634,3.96e-05,0.303,0.61,115.854,177507,4
2763,Louisiana 1927 - 2002 Remaster,Randy Newman,7qLEaxMiR8WUsCG1uOBsuO,https://open.spotify.com/track/7qLEaxMiR8WUsCG1uOBsuO,0.325,0.28,7,-11.715,1,0.0284,0.00291,0.159,0.187,134.056,176000,4
2764,Hello Mary Lou (Goodbye Heart) - 2005 Digital Remaster,Ricky Nelson,4bnULOWizYveoiu141901k,https://open.spotify.com/track/4bnULOWizYveoiu141901k,0.584,0.646,9,-10.362,1,0.0299,0.0,0.0722,0.94,98.968,138333,4
2765,Don't Delete The Kisses,Wolf Alice,3K94Fd5ZQkPCW8wV6oyk22,https://open.spotify.com/track/3K94Fd5ZQkPCW8wV6oyk22,0.604,0.789,5,-6.259,1,0.0273,0.828,0.368,0.348,122.032,275227,4
2766,Last Night,The Mar-Keys,7H22uQMwKWl43uagzO4Pnn,https://open.spotify.com/track/7H22uQMwKWl43uagzO4Pnn,0.723,0.565,0,-4.175,1,0.0386,0.866,0.0708,0.859,126.588,159173,4
2767,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,4UrgDocbHywDZv2f3mBhCq,https://open.spotify.com/track/4UrgDocbHywDZv2f3mBhCq,0.395,0.562,2,-10.383,1,0.0811,4.13e-06,0.143,0.363,103.909,721000,4
2768,To Know Him Is To Love Him,Various Artists,1RXyqYPAqtsJEcgaV8nfqX,https://open.spotify.com/track/1RXyqYPAqtsJEcgaV8nfqX,0.273,0.412,2,-6.568,1,0.0299,1.35e-05,0.126,0.351,173.707,149480,3
2769,Shallow,Lady Gaga,2VxeLyX666F8uXCJ0dZF8B,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.0,0.231,0.323,95.799,215733,4
2770,Build Me Up Buttercup,The Foundations,366FcVFTRmmXxhSc7MkMXJ,https://open.spotify.com/track/366FcVFTRmmXxhSc7MkMXJ,0.642,0.677,0,-4.655,1,0.03,0.0,0.303,0.871,134.116,178227,4
2771,Mad About The Boy,Various Artists,52AHpKO742FGsjqXrFJhBk,https://open.spotify.com/track/52AHpKO742FGsjqXrFJhBk,0.348,0.293,1,-9.566,1,0.0329,0.000177,0.168,0.268,150.932,166173,3
2772,King Porter Stomp,Jelly Roll Morton,51Z3oWEeuSnmP31ZjEmeof,https://open.spotify.com/track/51Z3oWEeuSnmP31ZjEmeof,0.733,0.169,5,-15.982,0,0.139,0.817,0.189,0.921,96.352,153427,4
2773,call the police,LCD Soundsystem,5rhgZSkr7P8ZNx7OxBbdOw,https://open.spotify.com/track/5rhgZSkr7P8ZNx7OxBbdOw,0.38,0.727,2,-6.477,1,0.0435,0.00488,0.0744,0.34,151.012,418773,4
2774,Men's Needs,The Cribs,3qel23hQWhHT3qGewBQ0pE,https://open.spotify.com/track/3qel23hQWhHT3qGewBQ0pE,0.547,0.944,1,-2.264,0,0.0469,9.95e-05,0.0665,0.835,122.005,195973,4
2775,Tighten Up,The Black Keys,77mfXkPssv7dSgl8oZOsoZ,https://open.spotify.com/track/77mfXkPssv7dSgl8oZOsoZ,0.459,0.708,6,-6.167,0,0.0681,4.44e-06,0.485,0.583,108.952,211040,4
2776,It's Now or Never,Elvis Presley,4EUwJ7c8c5LPoU7uSm3ULi,https://open.spotify.com/track/4EUwJ7c8c5LPoU7uSm3ULi,0.643,0.461,4,-11.919,1,0.0372,0.000255,0.598,0.786,126.198,195187,4
2777,I Touch Myself,Divinyls,6oNvmplQGUkmAh441Teows,https://open.spotify.com/track/6oNvmplQGUkmAh441Teows,0.66,0.711,5,-10.211,1,0.0334,7.47e-06,0.0647,0.726,109.328,227640,4
2778,Bei Mir Bist Du Schon - Remastered,The Andrews Sisters,1mnlOGz1oDl24ZQbjThssk,https://open.spotify.com/track/1mnlOGz1oDl24ZQbjThssk,0.609,0.387,5,-10.407,0,0.0897,0.0,0.203,0.893,166.142,186907,4
2779,100%,Sonic Youth,4jhBtIcd024Up36M8cJjF1,https://open.spotify.com/track/4jhBtIcd024Up36M8cJjF1,0.451,0.888,7,-9.898,1,0.0646,0.00542,0.386,0.299,117.046,149293,4
2780,Tramp,Otis Redding,2gFfG8Ick2LGOzFHiWOV22,https://open.spotify.com/track/2gFfG8Ick2LGOzFHiWOV22,0.89,0.377,5,-12.111,1,0.0605,1.31e-05,0.0741,0.907,106.979,181253,4
2781,You're So Fine,Various Artists,2cB3gHGUPqGKC9L2j0YYvY,https://open.spotify.com/track/2cB3gHGUPqGKC9L2j0YYvY,0.628,0.253,1,-15.588,1,0.0363,1.47e-05,0.0926,0.665,115.654,147667,4
2782,Moments In Love,The Art Of Noise,3sfOY3kjXizPstadKxpnwP,https://open.spotify.com/track/3sfOY3kjXizPstadKxpnwP,0.676,0.4,9,-8.491,1,0.0716,0.135,0.176,0.469,138.09,617360,4
2783,Set Adrift on Memory Bliss (Re-Recorded),P.M. Dawn,3rcNGUOJ0mPOUcAFUlEyT3,https://open.spotify.com/track/3rcNGUOJ0mPOUcAFUlEyT3,0.795,0.705,5,-8.552,0,0.0715,0.00658,0.136,0.482,100.025,235800,4
2784,Love Is A Losing Game,Amy Winehouse,4IMBnBRqm9RALmLrRqfMor,https://open.spotify.com/track/4IMBnBRqm9RALmLrRqfMor,0.48,0.561,0,-5.874,1,0.027,0.00641,0.184,0.541,164.791,154160,4
2785,Biology,Girls Aloud,1mAy5ipxQ4rA43vA0M8Kd0,https://open.spotify.com/track/1mAy5ipxQ4rA43vA0M8Kd0,0.541,0.955,2,-2.882,1,0.0555,0.000114,0.113,0.715,145.644,214613,4
2786,For Those About To Rock (We Salute You),AC/DC,6zJVJUpACVtRfIt1yWJSdd,https://open.spotify.com/track/6zJVJUpACVtRfIt1yWJSdd,0.371,0.909,4,-5.704,1,0.0951,0.594,0.463,0.504,133.477,344240,4
2787,No Quarter - 1990 Remaster,Led Zeppelin,2fQ2iALVbAZ7MkH6PaaIJ6,https://open.spotify.com/track/2fQ2iALVbAZ7MkH6PaaIJ6,0.339,0.34,11,-14.377,1,0.0385,0.459,0.375,0.117,142.362,419133,4
2788,Days,Various Artists,64ouRyS7jAms1NKLobDl2c,https://open.spotify.com/track/64ouRyS7jAms1NKLobDl2c,0.544,0.751,2,-7.913,1,0.0266,0.00966,0.0671,0.91,100.894,172480,4
2789,As Tears Go By - Remastered 2002,The Rolling Stones,4EHZZvEQdwRsIEU7YWZKSz,https://open.spotify.com/track/4EHZZvEQdwRsIEU7YWZKSz,0.375,0.29,7,-10.889,1,0.0293,0.00169,0.185,0.344,113.163,165213,4
2790,Hit Me With Your Rhythm Stick,Ian Dury,02raXttNNCO5un4APhbtp9,https://open.spotify.com/track/02raXttNNCO5un4APhbtp9,0.715,0.781,5,-10.197,0,0.0369,0.000124,0.127,0.899,104.312,225440,4
2791,Honky Tonk Train Blues,Various Artists,4dwwFJfTJQeYKtvr3yMMil,https://open.spotify.com/track/4dwwFJfTJQeYKtvr3yMMil,0.414,0.336,9,-18.566,0,0.0411,0.928,0.168,0.892,78.695,192400,4
2792,The Pretender,Foo Fighters,3ZsjgLDSvusBgxGWrTAVto,https://open.spotify.com/track/3ZsjgLDSvusBgxGWrTAVto,0.433,0.959,9,-4.04,1,0.0431,0.0,0.028,0.365,172.984,269373,4
2793,Ain't Talkin' 'Bout Love - 2004 Remaster,Van Halen,1tZdrScspGPI4cdkSChrcX,https://open.spotify.com/track/1tZdrScspGPI4cdkSChrcX,0.501,0.957,8,-5.127,0,0.0449,3.34e-05,0.245,0.532,139.113,227440,4
2794,Perth,Bon Iver,6oeuEHxwfbqu5xIJrcbPzN,https://open.spotify.com/track/6oeuEHxwfbqu5xIJrcbPzN,0.491,0.457,0,-14.473,0,0.0456,0.444,0.307,0.0806,120.019,262080,4
2795,La Superbe,Benjamin Biolay,2Lc026vG1LbPXHjeVfhwVN,https://open.spotify.com/track/2Lc026vG1LbPXHjeVfhwVN,0.377,0.697,4,-6.337,0,0.0391,0.0178,0.228,0.31,150.035,377227,4
2796,Going To A Go-Go - Album Version / Stereo,Smokey Robinson & The Miracles,1s4IdCtOeY7lkbe1yoB5sk,https://open.spotify.com/track/1s4IdCtOeY7lkbe1yoB5sk,0.622,0.701,7,-8.807,1,0.0329,0.0,0.092,0.965,129.566,170600,4
2797,Late For The Sky - Remastered,Jackson Browne,5sB6pNXwoNh3xxqH5kgDxT,https://open.spotify.com/track/5sB6pNXwoNh3xxqH5kgDxT,0.325,0.314,0,-10.884,1,0.0295,6.93e-05,0.0817,0.219,166.933,339626,4
2798,Hail Mary,Makaveli,4akCwzFRS8Syu5uFy7L1sG,https://open.spotify.com/track/4akCwzFRS8Syu5uFy7L1sG,0.654,0.637,10,-6.915,0,0.293,1.28e-05,0.338,0.364,81.947,309800,4
2799,Blue Moon - Take 9/M,Elvis Presley,6VqCe4PcokSekHPJQaDx0B,https://open.spotify.com/track/6VqCe4PcokSekHPJQaDx0B,0.419,0.1,9,-22.829,0,0.0415,0.449,0.112,0.256,129.803,162213,1
2800,Girlfriend,Christine and the Queens,3dWRcazAn4jN75zh3VKyI6,https://open.spotify.com/track/3dWRcazAn4jN75zh3VKyI6,0.819,0.602,0,-6.521,0,0.0408,0.0017,0.184,0.809,110.018,199707,4
2801,Romeo And Juliet,Dire Straits,2fF7mQOxo1SZuIMHTQgQD8,https://open.spotify.com/track/2fF7mQOxo1SZuIMHTQgQD8,0.613,0.441,5,-11.999,1,0.0309,0.0132,0.0869,0.525,87.573,360667,4
2802,My Prerogative,Bobby Brown,0FjMLXne5a6RXzlZyl6ftr,https://open.spotify.com/track/0FjMLXne5a6RXzlZyl6ftr,0.758,0.596,9,-11.406,1,0.0504,0.0,0.288,0.645,110.608,288800,4
2803,Only The Strong Survive - Single Version,Various Artists,7KO4eAmJw9bVZWjyOzL5x2,https://open.spotify.com/track/7KO4eAmJw9bVZWjyOzL5x2,0.454,0.382,7,-11.128,1,0.0486,0.0,0.219,0.847,124.801,157387,4
2804,coffee,Miguel,28wmzW39UTv4iYCKKkhIQP,https://open.spotify.com/track/28wmzW39UTv4iYCKKkhIQP,0.556,0.618,10,-7.471,0,0.0463,0.000351,0.153,0.121,80.985,286573,4
2805,Lowdown,Boz Scaggs,0nlZjTPzW6S9JIESuGfImT,https://open.spotify.com/track/0nlZjTPzW6S9JIESuGfImT,0.662,0.788,11,-5.544,0,0.0635,0.141,0.0351,0.929,116.499,315640,4
2806,Here I Come (Broader Than Broadway),Barrington Levy,2YYguBcfKlKLQoE35hl4cI,https://open.spotify.com/track/2YYguBcfKlKLQoE35hl4cI,0.698,0.515,4,-13.029,1,0.0605,0.0,0.124,0.724,85.023,223191,4
2807,Bad Kingdom,Moderat,52sUt1HsFxScRUbOxnBQRP,https://open.spotify.com/track/52sUt1HsFxScRUbOxnBQRP,0.425,0.657,7,-8.143,0,0.0572,0.888,0.286,0.261,118.018,262840,4
2808,Satta Massagana,Various Artists,1FQfZgqqdeWiSnd5ewQAwe,https://open.spotify.com/track/1FQfZgqqdeWiSnd5ewQAwe,0.637,0.471,4,-10.669,0,0.27,0.000262,0.106,0.793,76.809,210533,4
2809,Ev'ry Time We Say Goodbye,Ella Fitzgerald,2VAZBYkcRiD3JD8aimEEG5,https://open.spotify.com/track/2VAZBYkcRiD3JD8aimEEG5,0.191,0.255,10,-9.402,1,0.0327,0.000292,0.172,0.187,78.09,212693,4
2810,Pictures Of Lily,The Who,4145QVCy92itIcnRQWsNq5,https://open.spotify.com/track/4145QVCy92itIcnRQWsNq5,0.465,0.777,7,-8.299,1,0.0826,1.23e-06,0.169,0.652,126.453,164147,4
2811,Professional Widow - Armand's Star Trunk Funk Mix,Tori Amos,5CNs4YXFuXSgAHeRQb4B5T,https://open.spotify.com/track/5CNs4YXFuXSgAHeRQb4B5T,0.727,0.969,7,-4.493,1,0.0419,0.0017,0.364,0.737,128.05,227240,4
2812,El Día Que Me Quieras,Carlos Gardel,0mAPRz8lp5UsaPL00JN8zZ,https://open.spotify.com/track/0mAPRz8lp5UsaPL00JN8zZ,0.313,0.242,0,-12.028,0,0.0383,0.00788,0.107,0.406,87.07,201932,3
2813,Waitin' for a Superman,The Flaming Lips,1SvXierArVs692aYpmWfF6,https://open.spotify.com/track/1SvXierArVs692aYpmWfF6,0.454,0.772,0,-7.291,0,0.0384,0.0253,0.322,0.636,170.339,257400,4
2814,0 To 100 / The Catch Up,Drake,0mkjekH9rwp4Fg5PxzUTrd,https://open.spotify.com/track/0mkjekH9rwp4Fg5PxzUTrd,0.559,0.716,11,-3.964,0,0.39,0.0,0.252,0.504,176.618,275227,4
2815,Tenderly,Sarah Vaughan,33UnKRaaL8KG67e4czeTrp,https://open.spotify.com/track/33UnKRaaL8KG67e4czeTrp,0.31,0.151,10,-13.011,0,0.0278,0.000309,0.12,0.0665,89.183,183693,3
2816,Cantaloop (Flip Fantasia),Us3,06DSI8L6IT8SizCw3JLckz,https://open.spotify.com/track/06DSI8L6IT8SizCw3JLckz,0.851,0.651,5,-11.515,0,0.0601,1.2e-05,0.124,0.942,115.992,279360,4
2817,The Power Of Love,Huey Lewis & The News,2olVm1lHicpveMAo4AUDRB,https://open.spotify.com/track/2olVm1lHicpveMAo4AUDRB,0.768,0.829,5,-5.109,1,0.0313,2.92e-05,0.097,0.962,118.773,234333,4
2818,Gary Gilmore's Eyes,The Adverts,22u3tkxn6SbqsxyhMCdVX4,https://open.spotify.com/track/22u3tkxn6SbqsxyhMCdVX4,0.411,0.597,4,-6.139,0,0.0533,2.35e-06,0.371,0.77,157.968,137173,4
2819,I Will Follow Him,Peggy March,3GQETOg4ZXyQ1jEFqfMoac,https://open.spotify.com/track/3GQETOg4ZXyQ1jEFqfMoac,0.638,0.44,0,-10.892,1,0.0348,0.0,0.515,0.904,125.495,148160,4
2820,Spoonman,Soundgarden,2Ekzm3AGOE0u3uXy6rhAZY,https://open.spotify.com/track/2Ekzm3AGOE0u3uXy6rhAZY,0.268,0.794,0,-11.034,1,0.0341,0.075,0.229,0.903,182.921,246373,3
2821,Lovely Head,Goldfrapp,3FiN1WLDJwnVhQKaCfkCWc,https://open.spotify.com/track/3FiN1WLDJwnVhQKaCfkCWc,0.481,0.413,5,-9.863,0,0.0278,0.939,0.149,0.053,109.001,229827,4
2822,Walking On A Dream,Empire of the Sun,0mBkoM8r7KAQzZij5swTUL,https://open.spotify.com/track/0mBkoM8r7KAQzZij5swTUL,0.87,0.699,5,-5.541,0,0.0459,6.76e-06,0.0588,0.726,126.967,198440,4
2823,Donna - Single Version,Ritchie Valens,0VE4ayVlGs5DBoqOdgJ0Zv,https://open.spotify.com/track/0VE4ayVlGs5DBoqOdgJ0Zv,0.472,0.225,5,-12.581,1,0.0263,0.0,0.111,0.29,100.299,150973,3
2824,Time - 2011 Remastered Version,Pink Floyd,0OOc4CWq6Cg8fTFE1vCvwS,https://open.spotify.com/track/0OOc4CWq6Cg8fTFE1vCvwS,0.358,0.48,9,-11.79,1,0.0849,0.00428,0.178,0.356,120.317,413947,4
2825,Lean On (feat. MØ & DJ Snake),Major Lazer,0tiLDOYgY2n3qLFvq7c1QZ,https://open.spotify.com/track/0tiLDOYgY2n3qLFvq7c1QZ,0.723,0.809,7,-3.081,0,0.0625,0.00123,0.565,0.274,98.007,176561,4
2826,Four Brothers,Woody Herman & His Orchestra,2HonZ7xVr2O4o6UQqBV18u,https://open.spotify.com/track/2HonZ7xVr2O4o6UQqBV18u,0.61,0.483,8,-9.544,1,0.0481,0.0,0.305,0.867,109.762,195400,4
2827,Love Is All Around,The Troggs,5dssPp9k7Fc4zeyFWaObFM,https://open.spotify.com/track/5dssPp9k7Fc4zeyFWaObFM,0.44,0.577,2,-7.102,1,0.0332,0.000487,0.0752,0.56,98.541,181333,4
2828,Bright Horses,Nick Cave & The Bad Seeds,6wIwQaux8ooqB7nDGBfPuv,https://open.spotify.com/track/6wIwQaux8ooqB7nDGBfPuv,0.316,0.299,0,-11.829,0,0.032,0.00642,0.109,0.17,80.127,292536,3
2829,The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,536L9C0N7vhYdibCJx3cI2,https://open.spotify.com/track/536L9C0N7vhYdibCJx3cI2,0.308,0.376,4,-15.24,1,0.0626,2.52e-06,0.166,0.158,186.047,389280,3
2830,Allons À Lafayette,Sampler,21LLYz6RwOh5ymXLgZkPzg,https://open.spotify.com/track/21LLYz6RwOh5ymXLgZkPzg,0.555,0.538,7,-7.372,1,0.0314,0.00472,0.357,0.841,92.924,179080,4
2831,Kill For Love,Chromatics,4jhdcYyWYx6d60j60OQDCa,https://open.spotify.com/track/4jhdcYyWYx6d60j60OQDCa,0.505,0.892,11,-5.453,1,0.0564,0.0887,0.3,0.423,118.157,237987,4
2832,Lookin' Out My Back Door,Creedence Clearwater Revival,1DLRkp0qE8cui1o94OcOCx,https://open.spotify.com/track/1DLRkp0qE8cui1o94OcOCx,0.752,0.654,10,-6.347,1,0.0411,0.00322,0.097,0.842,105.311,152453,4
2833,Time In A Bottle,Jim Croce,2lCxWWFt9fgj8wdBYQNkyq,https://open.spotify.com/track/2lCxWWFt9fgj8wdBYQNkyq,0.536,0.157,2,-16.838,1,0.0374,0.0,0.108,0.587,133.745,148587,3
2834,The Girl Can't Help It,Little Richard,6NVcztC18QvHfZZITingcQ,https://open.spotify.com/track/6NVcztC18QvHfZZITingcQ,0.543,0.605,0,-10.711,0,0.112,0.0,0.0831,0.908,174.087,150253,4
2835,Signs,Snoop Dogg,1sMDGAeqO3poTu1rjnEgKB,https://open.spotify.com/track/1sMDGAeqO3poTu1rjnEgKB,0.939,0.713,7,-5.298,1,0.14,0.000217,0.117,0.667,112.942,236480,4
2836,Killer,Various Artists,7wJJOxEi9PRp7TP0Vu0qp5,https://open.spotify.com/track/7wJJOxEi9PRp7TP0Vu0qp5,0.744,0.645,10,-8.981,0,0.0717,0.0389,0.0594,0.742,119.997,251280,4
2837,Play That Funky Music,Wild Cherry,5uuJruktM9fMdN9Va0DUMl,https://open.spotify.com/track/5uuJruktM9fMdN9Va0DUMl,0.814,0.672,9,-12.068,1,0.0619,0.0,0.061,0.933,109.394,300000,4
2838,This Train,Sister Rosetta Tharpe,2TIDLXXI26K8ekzOOmJgQ2,https://open.spotify.com/track/2TIDLXXI26K8ekzOOmJgQ2,0.71,0.104,10,-15.75,1,0.0997,0.000103,0.162,0.57,79.697,161333,4
2839,Supernaut,Black Sabbath,7dlvtSJgkXSOKtTH8OAHDY,https://open.spotify.com/track/7dlvtSJgkXSOKtTH8OAHDY,0.378,0.818,7,-10.459,1,0.0635,0.00195,0.0522,0.647,120.726,271124,4
2840,Bound 2,Kanye West,3sNVsP50132BTNlImLx70i,https://open.spotify.com/track/3sNVsP50132BTNlImLx70i,0.367,0.665,1,-2.821,1,0.0465,0.0,0.113,0.31,148.913,229147,4
2841,Shine A Light,The Rolling Stones,6z0htqI8NXKDJRkFMLawJt,https://open.spotify.com/track/6z0htqI8NXKDJRkFMLawJt,0.365,0.839,0,-5.148,1,0.0691,0.000469,0.292,0.575,81.772,256827,4
2842,Take the Money and Run,Steve Miller,6xTmUziCWS4Nwh2hzqLbCS,https://open.spotify.com/track/6xTmUziCWS4Nwh2hzqLbCS,0.564,0.645,0,-12.923,1,0.0484,2.84e-06,0.151,0.836,99.302,170173,4
2843,Higher Love - Full Album Version,Steve Winwood,1IN6gfyWJwklwgzk1mGZWr,https://open.spotify.com/track/1IN6gfyWJwklwgzk1mGZWr,0.696,0.78,5,-12.159,1,0.0415,0.149,0.298,0.954,98.699,351507,4
2844,Promised Land - Single Version,Chuck Berry,6CLbrF2cpBT6lEHqTL5iDr,https://open.spotify.com/track/6CLbrF2cpBT6lEHqTL5iDr,0.466,0.88,0,-8.249,1,0.0714,0.0,0.717,0.961,167.428,142547,4
2845,2 On (feat. ScHoolboy Q),Tinashe,3jVtllWS5CFFWLQng8sKsr,https://open.spotify.com/track/3jVtllWS5CFFWLQng8sKsr,0.742,0.595,9,-7.51,1,0.107,0.0,0.111,0.431,101.013,227000,4
2846,Don't Know Why,Norah Jones,6ybViy2qrO9sIi41EgRJgx,https://open.spotify.com/track/6ybViy2qrO9sIi41EgRJgx,0.732,0.198,5,-11.775,1,0.028,1.1e-05,0.0659,0.618,88.174,186147,4
2847,The Rain Song - 1990 Remaster,Led Zeppelin,2X0wYy6mbVh2GpFEYIvCp6,https://open.spotify.com/track/2X0wYy6mbVh2GpFEYIvCp6,0.276,0.298,0,-11.965,1,0.0264,0.0573,0.156,0.216,76.56,458667,4
2848,Trenchtown Rock,Bob Marley & The Wailers,1XyFFWdHfEtesTaicVOfHl,https://open.spotify.com/track/1XyFFWdHfEtesTaicVOfHl,0.807,0.492,0,-10.416,1,0.376,0.000145,0.0702,0.954,74.953,178827,4
2849,Island In The Sun,Weezer,3Pnhzf3Knhdsavx0VM2ZmG,https://open.spotify.com/track/3Pnhzf3Knhdsavx0VM2ZmG,0.654,0.81,4,-6.26,0,0.0288,0.00251,0.165,0.661,114.623,200307,4
2850,Rip It Up,Little Richard,2YPkxN780ffjJFXGIPdROg,https://open.spotify.com/track/2YPkxN780ffjJFXGIPdROg,0.835,0.628,5,-8.674,1,0.0497,0.0,0.0139,0.971,95.999,142360,4
2851,Voices Carry,'Til Tuesday,5vuWELDzHEtD5K7yADIBpz,https://open.spotify.com/track/5vuWELDzHEtD5K7yADIBpz,0.592,0.455,0,-13.346,1,0.0247,1.31e-06,0.196,0.636,105.222,260600,4
2852,Easy,Commodores,1DnSZ9M8uvX0UebR3dmBNI,https://open.spotify.com/track/1DnSZ9M8uvX0UebR3dmBNI,0.589,0.384,10,-15.075,0,0.0332,2.8e-05,0.0596,0.354,132.909,256427,4
